Spectral_algebraic_connectivity,Spectral_spectral_gap,Spectral_laplacian_mean,Spectral_laplacian_std,Spectral_laplacian_skew,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Spectral_laplacian_heat_trace_t0.1,Spectral_laplacian_heat_trace_t1.0,Spectral_laplacian_heat_trace_t5.0,Spectral_algebraic_connectivity_over_avgdeg,Spectral_spectral_gap_rel,Spectral_laplacian_heat_trace_t0.1_per_node,Spectral_laplacian_heat_trace_t1.0_per_node,Spectral_laplacian_heat_trace_t5.0_per_node,Spectral_kirchhoff_index,Spectral_laplacian_heat_trace_t0.5,Spectral_laplacian_heat_trace_t2.0,Spectral_adjacency_energy,Spectral_adjacency_estrada_index,Spectral_adjacency_moment_2,Spectral_adjacency_moment_3,Spectral_adjacency_moment_4,sample_index
0.24130626,0.09619704,0.078897804,0.3731077,-0.017073944,-0.024442503,-0.00034378353,-0.00402862,-0.2898871,-0.049930155,0.17917603,0.48427972,0.17338178,0.5107644,0.40095592,0.7924407,1.0281066,0.30528188,0.48360494,0.05553068,0.18010366,0.09788557,0.03716082,1.2243512,0.026051445,1.9571536,-0.10253783,0.15225235,0.0,-0.15705353,-0.18342438,61
0.14413278,0.09576403,0.07468358,0.5130315,0.49375615,-0.25247154,-0.005102531,0.14239854,-0.36316326,-0.25242105,-0.10734615,0.16756971,-0.14261591,0.6032869,0.1929207,0.9627767,1.0608939,0.037711084,0.4740678,0.051419232,0.18717828,0.10598491,0.0017005882,1.2071279,0.0344947,0.5593782,0.19808224,0.18457644,0.0,-0.16587374,-0.19274846,62
0.04758722,0.040442366,-0.0032329562,-0.04172811,0.11694953,-0.46038058,-0.007626736,-0.29802006,-0.14950942,-0.1707483,-0.16734158,-0.22736911,-0.39297384,-0.43147907,-0.41380945,0.05343662,-0.34769917,0.23584576,0.32793382,0.085443474,-0.0044065267,-0.017333142,-0.04454764,-0.3002943,0.09154943,-0.10064174,-0.84338397,-0.49194205,0.0,0.041801527,-0.33233503,63
-0.31819132,-0.08774185,-0.0058638123,-0.008937587,0.025704633,0.3343264,-0.0011404679,-0.07844961,0.013598914,0.32763448,0.4426872,0.48564523,0.40621975,-0.00026271533,0.17363769,0.015212987,0.012383843,-0.12044234,0.30651134,0.019042976,-0.0038151876,-0.027295055,-0.015343233,0.03938108,0.09537883,-0.13011548,0.07050327,0.77849007,0.0,0.12234876,0.04995056,64
-0.5328724,-0.13222745,-0.004031894,-0.023322666,-0.09377937,-0.07068498,0.0046140575,-0.26533866,-0.46232983,-0.11779877,-0.5675072,-0.6468276,-0.21801512,-0.1270655,-0.69964707,0.010771353,-0.51835066,-0.2926429,-3.800247,-0.39052296,0.002733571,-0.056194812,-0.04054802,-0.2519927,-0.03601228,-0.36069688,0.5807293,0.103419915,0.0,0.055138208,-0.3314088,65
-0.5988735,-0.15024616,-0.0026390003,-0.0076309703,-0.047867507,0.22038727,0.0034384169,-0.7104287,-0.21301916,0.24400881,-0.24306522,-0.6319628,-0.065583564,-0.12639144,0.32140377,-0.07066729,-0.2146619,-0.31404787,-4.394367,-0.48166868,-0.009124459,-0.022853468,-0.038381282,-0.10630853,-0.024110863,-0.3398831,1.013823,-0.26656726,0.0,0.05568243,-0.3051424,66
-0.20731777,-0.07083962,-0.0054082246,-0.032629713,-0.16685233,-0.25746045,-0.0050436766,-0.11081476,-0.41876447,-0.7876089,-0.83256525,-0.23629797,-0.24874225,-0.19062641,-0.06357018,-0.22631824,-0.12414111,-0.5389248,0.3373832,0.0042374292,-0.023261739,-0.037584636,-0.05998484,0.065350845,-0.03800969,0.06464398,0.1633627,-0.4334937,0.0,0.06394426,-0.3332389,67
-0.21678478,-0.09377172,-0.020560855,0.011673941,-0.017875984,0.41641384,0.026555022,0.09729474,0.13072547,0.30122796,0.36210167,-0.18500774,0.43566525,-0.085549176,0.08181311,0.20795076,0.103606254,-0.10612459,0.31640324,0.039596703,0.030753441,-0.04504739,0.0038711412,0.023896895,0.06850245,-0.1535565,0.7893903,0.1501004,0.0,0.075863875,-0.31000203,68
-0.5431824,-0.13973473,-0.003662663,-0.020131141,-0.11326526,0.37541604,0.0018838509,-0.6656143,-0.20127514,0.14296342,-0.2951241,-0.2038488,-0.066639386,-0.2370654,-0.54258555,-0.01205194,-0.2248596,-0.32088855,-4.0746827,-0.4409358,0.0012475969,-0.01352597,-0.04037033,-0.14579687,-0.01911648,-0.29909396,0.51563656,0.22705851,0.0,0.056574617,-0.2480385,69
-0.14487363,-0.017548412,-0.009590877,0.0011152033,-0.10869745,0.50199276,-9.603295e-05,-0.06753656,0.52758765,-0.111971766,0.33072636,0.020802854,0.52957875,0.38887557,0.5559333,-0.042391732,0.07160137,-0.05737912,0.50510705,0.036852244,-0.004667681,-0.003760159,-0.0016667664,0.08399843,-0.03635145,0.032312572,0.524639,0.3923396,0.0,0.08293695,-0.003435158,70
-0.39105946,-0.0972636,-0.004607163,-0.010460317,0.026908955,0.9428861,0.0041144197,0.027887216,0.3817939,0.4519233,-0.29144096,0.063883156,0.28732374,-0.4099201,-0.49370164,0.1820484,0.013041524,-0.13328175,-0.44168544,-0.05277091,0.017416354,0.018607931,-0.00020013898,0.07206377,0.08575037,0.025116673,0.46428716,0.4275138,0.0,0.006378067,1.6375304,71
0.3855761,0.14539778,-0.0063723447,0.47053537,0.055367466,-0.04385996,-0.00075569353,-0.0179222,0.37198973,0.057740577,0.06718472,0.40023446,0.25910598,0.2151474,0.33027723,-0.10920101,1.2881205,0.3958377,0.8137621,0.0838091,-0.01022356,0.1286449,0.030995816,0.14451766,-0.053167857,2.588713,-0.07166225,-0.026512662,0.0,-0.16988152,-0.19097674,72
0.38343453,0.1181021,-0.0030654806,-0.015005326,0.011502941,0.14633687,0.01115653,-0.058896806,0.019673856,0.09982583,0.15212469,-0.2586983,0.28748512,0.550399,0.03739424,-0.011133777,0.31019077,0.32541814,0.6641247,0.10211177,0.007931955,0.0702822,0.019873438,-0.088098705,-0.023105418,2.091259,-0.32572415,0.28832614,0.0,0.056893263,-0.053488657,73
-0.16006874,-0.09923231,-0.0057060714,-0.00905312,0.034076948,0.023922885,-0.00092852255,1.3494262,-0.14485194,0.63326174,0.43003246,-0.10522058,0.21092543,0.2390206,-0.42411977,0.3865401,-0.42829067,-0.66703314,0.6692581,0.07059601,0.041250113,-0.050351046,-0.069169104,-0.095876545,0.16405442,-0.3563076,0.62915486,0.25718743,0.0,0.38379243,0.5522286,74
0.04664606,0.0411978,-0.0024970586,0.13364455,0.37358356,-0.24349561,-0.0045745913,-0.26696965,-0.08172261,0.07787004,-0.8291768,-0.55622095,-0.53302807,-0.52428484,-0.017674224,0.0039691753,-0.3481577,-0.1289519,0.043240488,0.05790278,-0.005091969,-0.028351108,-0.038022004,-0.14085966,-0.09533669,-0.17247768,-0.467728,-0.013604555,0.0,0.04564052,-0.15920492,75
-0.27832595,0.031962562,-0.0031616318,0.008705499,0.030717619,1.2622892,-0.0009630183,-0.22592498,0.12137114,0.29380456,0.37515396,0.59660846,0.42446554,-0.04315138,0.12976839,-0.013143539,-0.05003973,0.1520752,0.09928047,-0.015707703,-0.007009964,-0.017397583,0.003919313,-0.013984286,0.08226867,-0.1987238,-0.23024273,0.5460196,0.0,0.097767115,0.10166998,76
-0.37509316,-0.07975578,-0.01824628,-0.10345072,-0.11348015,0.20328149,-0.0012298289,-1.0846195,-0.043612294,-0.43431464,0.14522856,-1.0869509,-0.019061103,0.72237396,-0.05130163,0.019979646,0.20857385,-0.34703565,-1.0284992,-0.15313382,-0.0138066085,0.008862662,-0.0380494,0.016600527,0.019833036,-0.20063457,-0.06692258,-0.08620766,0.0,0.069791116,-0.21031557,77
-0.46153784,-0.03661634,-0.008841379,-0.015339555,-0.22083461,0.519441,-0.0010487469,-0.21798036,-0.47597545,-0.55466646,-0.17072655,-0.36365262,-0.63778776,-0.21077974,-0.68880343,-0.21036212,-0.32832366,-0.22387809,0.13317919,0.001437817,-0.011076981,-0.03650503,-0.035500962,-0.27391285,-0.10004437,-0.23643593,0.045692354,0.35435426,0.0,0.0701817,-0.07781715,78
0.1373068,0.0678078,-0.0032074726,0.018287465,-0.013883739,1.2815517,-0.0017498322,0.13084042,0.14200751,-0.03734332,0.5710121,-0.12929341,0.53077525,-0.1565389,0.3371068,-0.013102885,-0.029707845,0.021469275,0.41430977,0.06736539,-0.028013377,-0.013362023,-0.0023893835,-0.02332866,-0.03397765,-0.06118545,-0.39444345,0.5527231,0.0,0.08944491,0.12134237,79
0.012325475,0.030736094,-0.0030097223,-0.028142361,-0.12247717,-0.37687835,0.00069730275,-0.422569,-0.18971868,-0.2195414,-0.2604746,-0.7546034,-0.018776566,-0.27619976,-0.37938532,0.066476926,-0.021096993,-0.100581735,0.23045975,0.0143527705,0.015488209,-0.025107024,-0.03254644,-0.14663652,0.13558152,-0.184254,-0.4951759,-0.41374892,0.0,0.048516538,-0.109004624,80
0.43419525,0.13218196,-0.0033132338,-0.0018618553,0.01953966,0.87841994,-0.00034521363,0.23328593,0.39280587,0.14060046,0.44841895,1.0239657,0.28354484,0.44832712,0.18996933,-0.15125442,0.3743776,0.42507797,0.840771,0.13120489,0.005246968,0.0785706,0.042560384,-0.031065043,-0.064826086,0.66774255,-0.043604743,0.43990022,0.0,0.061389863,-0.023847537,81
0.38533306,0.07627691,-0.0026330869,-0.0070746834,-0.1230261,0.18619794,-0.0007905816,-0.054629263,0.8944449,0.38099518,-0.10476517,0.3588284,0.5899991,0.3157541,-0.02486486,0.076070845,-0.050309833,0.12789008,0.69169825,0.083393656,0.004878855,-0.0434029,0.01496338,0.0510376,0.016606871,0.07597388,0.20869638,0.4093204,0.0,0.07625356,0.04927158,82
-0.601479,-0.14647503,-0.0038416672,-0.012738967,-0.033353895,0.20222254,0.0020618103,0.6008439,-0.21488625,0.5070219,0.17048699,-0.4480001,-0.20741908,0.053420417,-0.5163132,0.09367568,-0.2764512,-0.39079148,-4.03055,-0.5043868,0.018816065,-0.020166839,-0.022915434,-0.096630625,0.009607948,-0.1501896,0.50005114,0.016493479,0.0,0.14988878,-0.28017777,83
-0.17586832,-0.09699075,-0.0019564438,-0.0031172056,-0.09716213,0.11226227,0.0007124895,-0.37642282,-0.2804247,-0.061407372,-0.44188303,0.8057118,0.4967978,-0.10583492,-0.45934644,-0.09378442,-0.050342537,-0.07851167,-3.1182783,-0.32821772,-0.018787762,-0.021615855,-0.006912989,-0.08902559,0.05557013,-0.39086607,1.008777,-0.22945395,0.0,0.0601467,-0.2962224,84
-0.03076143,0.0131009715,0.008997861,-0.0061107376,0.24461937,0.17347215,-0.00044201763,0.035487197,0.38090873,0.29799688,0.06003379,0.9347175,0.13964169,-0.049868487,0.3312369,0.039735004,0.07900639,-0.0023651945,0.5426909,0.031545404,0.0074656634,-0.042327035,-0.0015515836,0.11079001,0.022279982,-0.003527879,2.0012496,-0.28147718,0.0,0.15222478,-0.014091885,85
-0.4860343,-0.07615144,-0.0032133353,-0.018611545,-0.063730754,0.9070777,3.099558e-06,-0.32176214,0.12410445,-0.19090287,-0.7262573,-0.34804085,-0.29521164,-0.042471915,-0.61360884,-0.2053638,-0.32929268,-1.0838337,0.21848346,-0.0057669664,-0.023649704,-0.055570114,-0.096591994,-0.14165789,-0.012921427,-0.1937312,0.3717685,0.1153534,0.0,-0.05893176,0.7577103,86
-0.60113996,-0.14439285,-0.00411683,-0.0063939453,-0.065889105,0.41607204,0.0021562185,-0.46382427,-0.40217632,0.34186247,-0.5863645,-0.5651216,-0.43545312,-0.1511064,-0.6979762,0.010095228,-0.22095636,-0.41309485,-4.4311686,-0.5038473,0.007659797,-0.012855384,-0.045475826,-0.10928522,0.012759246,-0.25609767,0.50570816,-0.123883195,0.0,-0.024684692,-0.35544148,87
-0.31132248,-0.09062005,-0.015503798,-0.029532349,0.026313763,-0.41424718,-0.005018579,-0.1594189,-0.30699584,0.5436952,-0.45589137,-0.20264184,-0.4229112,-0.26004818,-0.5198834,0.028276168,-0.06089866,-0.51731515,0.16171347,0.059756294,0.00702315,-0.035530467,-0.061164685,0.0926245,0.05385102,-0.3914328,-0.048243757,-0.16991402,0.0,0.07280032,-0.41231167,88
-0.046600264,0.044770986,-0.0011738689,0.2519242,0.61768234,0.6813597,0.0007793517,0.3037745,0.21553257,0.28606153,0.24026681,0.02955188,-0.009268585,0.13488317,0.95856494,0.08044617,0.105634205,0.279966,0.59268683,0.054223713,-0.0015853662,-0.02887335,0.03112466,0.1624274,0.028362729,-0.08207771,0.43921268,-0.005388996,0.0,0.17446463,-0.22819513,89
-0.072498664,-0.052900232,0.0076667266,0.035605714,0.030134084,0.26009205,-0.0010857477,0.28534707,0.30539113,-0.08618565,0.28007028,0.4770527,0.45669225,0.062246796,0.01320015,0.10773425,0.38170534,-0.17000413,0.2382608,0.031119887,0.0042769643,0.014509092,-0.040337,0.26669857,0.13443138,0.03855596,0.54167193,0.4640498,0.0,0.14931801,0.036771785,90
-0.14097081,0.04847559,-0.0029690026,-0.015666073,0.22054625,0.15494892,0.00095065637,0.14379595,0.32870042,0.47110975,-0.2250631,0.18434684,0.24802636,0.2976697,0.016455278,0.39603537,-0.038868755,0.29638052,0.55601084,0.10789399,0.039257497,-0.031642064,0.02719593,0.025011264,0.21483016,0.011290329,0.43036303,0.4855414,0.0,-0.076668106,0.51733583,91
-0.50147307,-0.1424144,-0.0027287246,-0.009594288,-0.07419473,0.102440625,-0.006345105,-0.16579512,-0.06808353,0.41760367,0.113409236,-0.03282691,-0.15219563,-0.23175095,-0.44568056,0.19930227,-0.13627094,-0.21002512,-4.752308,-0.4766655,0.019836264,-0.003605795,0.0009054699,-0.011899429,0.083372764,-0.13993077,0.37919208,0.32599512,0.0,-0.017227584,0.62342507,92
-0.35299134,-0.12797676,-0.050357908,0.2708752,0.05627704,-0.28849795,-0.00012804219,-0.42057103,-0.54438174,-0.39568403,-0.022587929,0.30194846,-0.2872694,-0.23720825,-0.20072061,-0.32315192,-0.34440026,-0.2816742,-0.13835432,0.0023683151,-0.035356976,-0.029446773,-0.020163206,-0.53556156,-0.12337695,-0.21357092,0.08543298,-0.6488913,0.0,-0.7896863,-0.48238385,93
-0.28200775,-0.11312601,-0.009213994,-0.0297884,-0.2011743,-0.2787489,0.012966618,-0.493175,-0.46505785,0.13724993,-0.4693738,0.68097985,-0.44685066,-0.18708064,-1.2453164,-0.1994395,-0.3025029,-0.2867198,-1.1367762,-0.10769512,-0.014149943,-0.043730002,-0.025164546,-0.19896114,-0.03337088,-0.61601883,0.69535345,-0.3044799,0.0,0.069746874,-0.35786003,94
-0.6500543,-0.14483896,-0.002835599,-0.012538873,0.00048693226,-0.16841297,0.0037706806,-0.2560655,-0.4778292,-0.3487079,0.07852922,-0.7877338,-0.25517982,-0.047119804,-0.445882,-0.029061845,-0.5159878,-0.40549627,-3.9444363,-0.41384393,-0.0031959335,-0.03746691,-0.042820204,-0.18669985,-0.03170856,-0.32313976,0.60397744,0.2424144,0.0,0.056103192,-0.26979765,95
-0.60546046,-0.15393676,-0.0038931095,0.01009888,-0.03997644,0.24910471,0.0034880417,-0.6490332,-0.24275665,0.20872766,-0.3810698,-0.3458221,-0.33173135,-0.026942644,0.39408293,-0.06721107,-0.41533318,-0.34618628,-4.195979,-0.48354468,-0.013522615,-0.038579866,-0.03510399,-0.17904474,-0.02967916,-0.2991899,0.94741106,-0.099443056,0.0,0.054100133,-0.26159084,96
0.38052186,0.13776751,-0.006437785,-0.02826433,-0.02317298,0.50857043,-0.0009117754,0.067375906,0.38623995,0.048281368,0.21708149,0.49534413,0.1876988,0.7854531,0.4730354,-0.0015161608,1.1321564,0.319351,0.65714103,0.07745962,0.0025210143,0.090377524,0.040715843,1.1363773,-0.06585493,2.335984,-0.1876117,-0.1418801,0.0,-0.18835853,-0.13056582,97
0.069179796,0.11459577,-0.0065343264,-0.05038034,-0.15945978,0.3776823,0.0009117122,-0.119620316,-0.17483303,-0.42231846,0.06793238,-0.10903417,0.13024284,0.11503628,-0.062244896,-0.59487313,0.0147653,0.06968296,0.18328372,0.0070259497,-0.09560727,0.030624596,-0.00046579665,-0.3816292,-0.1683294,-0.43683633,-0.54909134,-0.439287,0.0,-0.7202431,-0.4615425,98
-0.3071418,-0.070741124,-0.0060944497,-0.044105843,-0.26248935,-0.15578672,-0.00096110196,-0.16076073,-0.42086554,0.18588722,-1.1376699,0.3044874,-0.36997694,-0.11356726,-0.16012281,-0.32864186,-0.02704075,-0.3959575,0.514166,0.029159298,-0.030682784,-0.018422658,-0.046939764,-0.07908198,-0.12090475,-0.082965076,-0.14711247,-0.32397273,0.0,0.05646713,-0.15782699,99
-0.46357962,-0.14146535,-0.003898375,-0.0016189718,0.12927686,0.10184185,-0.0020391368,-0.29908437,-0.29095826,0.2668301,0.15961288,-0.46204898,-0.11751344,-0.3689407,-0.53956664,0.14265952,-0.21158165,-0.22996697,-4.3093605,-0.46258587,0.0152494,-0.0052437354,-0.005755628,-0.036700606,0.15493071,-0.1915413,0.35227722,-0.05369805,0.0,-0.018552037,-0.25934392,100
-0.3211576,-0.13669835,-0.008736618,0.32922316,0.37672704,-0.06006851,0.0010145068,-0.9192075,-0.48112816,0.06798259,-0.3783605,0.6205702,0.039805245,-0.22860144,0.08979224,-0.040589135,-0.03042374,-0.2720396,-1.976888,-0.1522248,-0.018160397,-0.026743548,-0.01930817,-0.14260523,-0.03827917,-0.44348577,-0.00128764,-0.16877414,0.0,-0.5398638,-0.34487635,101
-0.56889325,-0.1429492,-0.0034137273,-0.0029084058,-0.06774969,-0.16553847,-0.006370257,-0.40546328,-0.049809523,0.35409185,-0.04239989,-0.17895804,-0.12583941,-0.2657576,-0.6098376,0.02797856,-0.25240412,-0.33481285,-4.527388,-0.43250218,0.0067982795,-0.0059361965,-0.04017925,-0.06351397,0.09354061,-0.24966079,0.40927103,-0.046850067,0.0,0.075662985,-0.23655432,102
-0.60796374,-0.15142265,-0.0038412998,-0.0029227429,-0.1397506,-0.10438074,0.0036034775,-0.25597516,-0.26536182,-0.4649615,-0.05500206,-0.7787142,-0.21386981,0.06006742,0.13580957,0.05820911,-0.4291878,-0.37873682,-4.1652536,-0.4568319,0.0033195107,-0.046283767,-0.057554275,-0.2348645,-0.007931897,-0.3273742,0.8839572,0.27000827,0.0,0.046566736,-0.26420033,103
-0.46527097,-0.15572283,-0.011987833,-0.009752004,-0.1797902,-0.11174471,0.00039182534,-0.44190338,-0.38642812,-0.40404317,-0.6834382,-1.1808546,-0.19658111,-0.2754339,0.84616077,-0.14535405,-0.19806673,-0.47313523,-1.161904,-0.18593788,-0.010634928,-0.039389372,-0.04083137,-0.17830457,-0.07723876,-0.62886035,0.98922974,-0.278705,0.0,0.07999371,-0.4008714,104
0.2831781,0.10830782,-0.0063263737,-0.02764347,-0.02669266,-0.026126014,0.0029573403,0.0272972,0.08083228,-0.14674324,0.07732235,0.12551147,0.2060647,0.45621106,0.31167495,0.7058536,0.98778754,0.22981383,0.4954532,0.0507203,0.12624586,0.08073933,0.024631295,0.95539564,0.020020198,2.1394234,-0.12930918,-0.3091683,0.0,-0.15077169,-0.11661463,105
-0.22331043,-0.077636324,-0.0062593105,-0.056925304,0.23806831,-0.61308813,-0.00054923655,-0.12837197,0.6294302,0.11463715,-0.16209036,0.07651896,-0.56497544,-0.5649574,-0.9846821,0.12213317,-0.89009935,-0.41217905,0.26790726,0.01912657,0.020009233,-0.12594289,-0.046013013,-0.15503593,0.032524392,-0.073892504,0.5980251,-0.16013277,0.0,-0.10576867,-0.49098802,106
0.121209174,0.024896927,-0.0030824607,-0.03486568,-0.18253627,0.20326078,-0.0004636121,-0.41217622,-0.21783994,-0.42177537,0.0016309253,-0.34510374,0.26855373,0.4226101,-0.18663685,-0.3419638,-0.3470423,0.05882978,0.16293548,-0.021034857,-0.039875608,-0.02598113,-0.0039482443,-0.31577656,-0.15352874,-0.38214356,-1.0700985,0.056696422,0.0,0.062712505,-0.055730663,107
-0.28325653,-0.07626632,-0.012541088,-0.06973352,-0.21994896,0.018485632,-0.003043533,-0.5416558,-0.2299813,0.035393458,0.15767503,-0.15076546,0.24926876,-0.110846944,-0.52613574,-0.3664946,-0.17942843,-0.32180056,0.16251221,-0.0075049694,-0.03143002,-0.025397131,-0.059862364,-0.07019126,-0.052880343,-0.4157744,-0.3011797,-0.33828118,0.0,0.06113931,-0.16607484,108
-0.17228635,-0.029593518,-0.008569479,-0.019838043,-0.004836613,1.044006,0.0047545647,0.118510745,-0.049674544,0.8680275,-0.17186403,0.18805923,-0.13273253,0.11290238,-0.43370312,0.26034358,-0.46500674,-0.13007823,0.7810851,0.06319356,0.032561786,-0.047805846,0.027077407,-0.016688503,0.037428204,-0.37740904,0.41479552,0.021468403,0.0,-0.031337243,1.4264445,109
-0.17662688,-0.07635722,0.0037202975,0.047949884,-0.06583517,0.20651354,-0.0015776833,-0.009016704,0.16805626,1.1158447,0.21461616,-0.06460169,0.7173061,0.18385209,-0.6390692,-0.12660863,0.07228549,-0.3297526,0.39096504,0.06338054,-0.021404188,-0.04641846,-0.024393847,0.09345139,0.0153935235,-0.24981286,1.4361241,0.12851168,0.0,0.14662696,-0.20002015,110
-0.30277723,-0.12418818,-0.0027781604,-0.016115215,-0.12792566,0.18465334,0.0021236371,-0.32544345,-0.26631314,0.1303296,0.1629433,-0.45518234,-0.2778557,-0.045943562,-0.5192413,-0.17200021,-0.5876098,-0.38316548,-2.6059995,-0.20866662,-0.011421407,-0.04195428,-0.03186626,-0.16603087,-0.064349726,-0.49654275,0.91866696,-0.192778,0.0,0.07029227,-0.36251712,111
-0.50704,-0.088420734,-0.0036628207,-0.030948024,-0.095664866,-0.5631695,-0.0013972158,-0.14535515,1.3487812,-0.8789547,-0.14422962,-0.6076285,-0.5679694,0.07776478,-0.47202075,-0.0043433397,-0.47120667,-0.7142135,0.2222143,-0.030611295,-0.010146291,-0.056501593,-0.10444891,-0.15021534,-0.007529911,-0.121499635,-0.19617361,0.25817174,0.0,-0.105265215,0.83451706,112
0.38366738,0.067173,-0.003791279,0.011511178,0.05647587,0.2964909,0.018085059,0.21917741,0.71887743,-0.090065606,0.24222545,0.25074288,0.41143566,0.096036784,0.1270788,0.12491792,-0.06761171,0.45460892,0.42740297,0.048388723,0.015537759,-0.015749408,0.048354745,-0.019461174,0.11351902,0.11547427,-0.23145248,-0.1295944,0.0,-0.25970265,0.07456596,113
0.4377154,0.11908087,-0.009210325,0.47027576,0.44524732,0.02319397,-0.00019962108,0.21143487,-0.50931895,0.24152839,-0.24548306,0.991107,-0.080616474,0.85458994,0.22621751,-0.18325277,0.42169565,0.30946255,0.62438285,0.070382625,-0.014603347,0.06286874,0.017188832,-0.2206522,-0.08483758,0.17892048,-0.32353568,0.029734656,0.0,-0.44246826,-0.10668011,114
0.31996718,0.11077617,-0.013251046,-0.031052032,-0.073090374,0.52923363,-0.000886123,-0.48067442,0.54558504,0.16996069,0.066205524,0.49359542,0.27371433,0.9095898,0.40970725,-0.039914165,0.85334057,0.29658082,0.26714337,0.051462784,-0.008884009,0.09181612,0.02364287,0.031288926,-0.02938426,0.04602801,-0.12654607,-0.29968998,0.0,-0.13355318,-0.08181662,115
0.21368067,0.06845248,-0.0018758173,0.02269264,0.3335182,-0.05663275,0.0014642572,0.072022885,0.32181254,-0.061556615,0.4849776,0.5430775,0.25509322,0.8029267,0.45507887,0.103078894,0.10723223,0.20908362,0.64083415,0.018966036,0.0074122767,-0.019684283,0.03231459,0.038936924,0.038194276,-0.08947087,0.46770215,-0.00051580934,0.0,0.08294955,0.021207834,116
-0.48829854,-0.12950611,-0.0024185716,-0.01059376,-0.05258454,0.021375414,0.0014649264,-0.16485819,-0.26490328,0.16476957,0.061241377,0.5944814,-0.20448403,-0.27618858,-0.78055286,-0.11032396,-0.48856032,-0.25391105,-3.8864505,-0.37554848,-0.0030772227,-0.04437454,-0.023832008,-0.17434078,-0.03653592,-0.3142875,0.457337,0.2664639,0.0,0.06547355,-0.19502218,117
-0.28270668,-0.084759496,-0.014478753,-0.051808104,0.4599687,0.015478061,0.00096428057,-0.515766,-0.12550391,-0.21986742,0.0050233947,0.63867724,-0.2392793,-0.25618935,-0.787655,-0.10897191,0.031782363,-0.49585602,0.1672521,-0.01388922,-0.0029735542,-0.03796125,-0.07173008,0.022036694,-0.0005513859,-0.2710428,-0.3065065,-0.3728652,0.0,0.073350646,-0.13273717,118
-0.05526188,-0.031181451,-0.0057531926,-0.009012816,-0.06549289,0.08394994,0.0024079746,1.7403969,-0.14905211,0.73817873,0.13648939,0.067420274,-0.08796393,0.20481859,-0.3942511,0.23663539,-0.08709808,0.01813807,0.6533758,0.042725917,0.031714387,0.007723601,0.03637799,-0.01606722,0.19878069,-0.37321523,0.86269796,0.18769847,0.0,0.34278938,-0.11327328,119
0.25298336,0.0839189,0.08675139,-0.04934723,-0.03141881,0.09006443,0.0005204973,-0.34320697,-0.035235483,-0.119690515,0.17112818,0.12566972,0.21566673,0.33604956,0.26925433,0.88062024,1.0165265,0.2520097,0.5110633,0.058366705,0.15372097,0.072647,0.029963616,1.1787229,0.037410088,2.020797,-0.12810425,0.15152909,0.0,-0.17629047,-0.24557576,120
0.16008729,0.11499962,-0.008832227,-0.004514841,-0.020641346,0.401063,-0.00045994474,0.1532317,0.04471684,0.0007615929,0.22873133,0.31976393,0.13665348,0.5803977,0.465692,0.693513,1.062523,0.23777476,0.5963356,0.074677214,0.13308293,0.07204706,0.046063997,1.0251441,0.016061593,2.1602483,-0.17652135,-0.37357932,0.0,-0.19848275,-0.21059915,121
-0.11491026,0.015053006,-0.0010197711,0.28269905,0.5032168,-0.97946626,-6.2015024e-05,-0.16252756,-0.72595173,0.4071085,-0.3472199,-0.55479527,-0.5324855,-0.18974954,0.32716927,-0.11005044,-0.09426453,-0.16866829,0.37088585,0.05362587,-0.017013669,-0.04274217,-0.028437296,0.005321631,-0.023629898,-0.24462204,-0.2406525,-0.37332433,0.0,0.101617776,-0.2617635,122
